# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN AllArgon
RP 45102       0.00   4.88715e+00
RP 45103      39.75   8.08274e+01
RP 45104       0.00   2.88782e+00
RP 45105       0.00   2.88782e+00
RP 45106       0.00   1.15513e+00
RP 45107       0.00   5.77564e-01
RP 45109       0.00   5.77564e-01
RP 45110       0.00   5.77564e-01
RP 46094       0.00   5.73601e-01
RP 46096       0.00   6.35320e+00
RP 46097       0.00   1.21288e+01
RP 46098       0.00   2.94558e+01
RP 46099       0.00   3.11885e+01
RP 46100       0.00   4.79378e+01
RP 46101       0.00   4.83416e+01
RP 46103       0.00   8.37921e+01
RP 46105     489.14   5.27978e-01
RP 46107       0.00   5.54294e-07
RP 46109       0.00   2.31026e+00
RP 46114       0.00   5.77564e-01
RP 46118       0.00   5.77564e-01
RP 47098       0.00   1.15513e+00
RP 47099       0.00   2.31026e+00
RP 47100       0.00   1.15513e+01
RP 47101     274.10   1.55141e+00
RP 47101       0.00   1.84857e+01
RP 47102       9.40   1.28783e+01
RP 47102       0.00   3.29211e+01
RP 47103     134.45   4.97447e+00
RP 47103       0.00   5.14064e+01
RP 47104       6.90   5.48772e+01
RP 47104       0.00   8.83759e+01
RP 47105      25.48   6.56992e+01
RP 47105       0.00   1.05830e+02
RP 47106       0.00   2.54128e+01
RP 47107      93.12   1.29869e+02
RP 47108       0.00   1.15513e+01
RP 47109      88.03   5.65547e+01
RP 47110       0.00   1.73269e+00
RP 47111       0.00   2.88782e+00
RP 47112       0.00   1.15513e+00
RP 47113       0.00   5.77564e-01
RP 47114       0.00   1.15513e+00
RP 47117       0.00   5.77564e-01
RP 47118     127.63   1.13351e-01
RP 47118       0.00   1.15408e+00
RP 47119       0.00   5.77564e-01
RP 48098       0.00   5.77564e-01
RP 48100       0.00   5.77564e+00
RP 48101       0.00   1.09737e+01
RP 48102       0.00   1.38615e+01
RP 48103       0.00   2.54161e+01
RP 48104       0.00   5.48775e+01
RP 48105       0.00   7.76676e+01
RP 48107       0.00   1.29952e+02
RP 48109     463.50   4.84366e-02
RP 48109      59.49   4.13117e+00
RP 48109       0.00   5.97602e+01
RP 48111     396.21   1.04665e-02
RP 48113     263.54   5.07024e-04
RP 48113       0.00   1.28199e-15
RP 48115       0.00   4.62051e+00
RP 48116       0.00   0.00000e+00
RP 48117       0.00   3.46538e+00
RP 48118       0.00   1.64075e+00
RP 48119       0.00   1.73269e+00
RP 48122       0.00   1.15513e+00
RP 49103       0.00   1.15840e+00
RP 49104      93.48   1.74155e+00
RP 49104       0.00   4.62937e+00
RP 49105     674.08   1.12145e+00
RP 49105       0.00   1.03941e+01
RP 49106       0.00   3.06109e+01
RP 49107       0.00   6.00667e+01
RP 49108       0.00   8.49019e+01
RP 49109     650.10   1.40061e+01
RP 49109       0.00   1.06290e+02
RP 49110       0.00   1.75579e+02
RP 49111     536.99   5.80176e-01
RP 49111       0.00   2.10934e+02
RP 49112       0.00   5.25583e+01
RP 49113     391.70   2.05989e+02
RP 49114       0.00   4.15846e+01
RP 49115     336.24   4.62051e+00
RP 49115       0.00   4.51486e-14
RP 49116       0.00   1.50167e+01
RP 49117     315.30   3.17797e+00
RP 49117       0.00   1.79045e+01
RP 49118       0.00   1.36779e+01
RP 49119     311.37   1.56180e+00
RP 49119       0.00   1.32840e+01
RP 49120       0.00   6.93077e+00
RP 49121       0.00   4.62051e+00
RP 49122       0.00   8.08590e+00
RP 49123       0.00   4.04295e+00
RP 49124       0.00   2.88782e+00
RP 49125       0.00   5.77564e-01
RP 50103       0.00   5.80833e-01
RP 50104       0.00   1.74154e+00
RP 50105       0.00   5.19808e+00
RP 50106       0.00   1.21288e+01
RP 50107       0.00   2.42577e+01
